time (UTC),air_pressure_at_mean_sea_level (Pa),air_temperature (K),sea_surface_wave_mean_period (s),sea_surface_wave_significant_height (m),sea_surface_wave_from_direction (degree),wind_from_direction (degree),wind_speed_of_gust (m s-1),wind_speed (m s-1),eastward_sea_water_velocity_1 (m s-1),northward_sea_water_velocity_1 (m s-1),sea_water_temperature_1 (K),eastward_sea_water_velocity_2 (m s-1),northward_sea_water_velocity_2 (m s-1),sea_water_temperature_2 (K),eastward_sea_water_velocity_3 (m s-1),northward_sea_water_velocity_3 (m s-1),sea_water_temperature_3 (K),eastward_sea_water_velocity_4 (m s-1),northward_sea_water_velocity_4 (m s-1),sea_water_temperature_4 (K),eastward_sea_water_velocity_5 (m s-1),northward_sea_water_velocity_5 (m s-1),sea_water_temperature_5 (K),eastward_sea_water_velocity_6 (m s-1),northward_sea_water_velocity_6 (m s-1),sea_water_temperature_6 (K),eastward_sea_water_velocity_7 (m s-1),northward_sea_water_velocity_7 (m s-1),sea_water_temperature_7 (K),eastward_sea_water_velocity_8 (m s-1),northward_sea_water_velocity_8 (m s-1),sea_water_temperature_8 (K),northward_sea_water_velocity (m s-1),sea_water_temperature_9 (K),platform
2022-09-27T02:40:00Z,99588.46,288.51,6.127,1.438,323.2,299,13.5,11.32,0.01530826,4.899976,288.8475,0.0292341,4.999914,288.83112,0.04310232,6.299852,288.86466,1.296291,-9.108218,288.82599,-1.322147,-9.407546,288.82813,-2.654149,-5.933422,288.88193,-9.894557,-0.3282352,288.82919,-4.86429,-3.158904,288.82843,NaN,288.83283,1
2022-09-27T03:00:00Z,99604.49,288.25,6.235,1.604,314.2,300,16.2,12.32,0.01130623,4.099985,288.77289,0.03292378,7.199925,288.75885,0.04684081,7.099846,288.79828,-2.126469,-7.087886,288.76379,-7.564811,3.164433,288.77335,-5.578729,-3.526725,288.8324,-5.744477,-3.041542,288.77966,-8.556631,4.568815,288.78125,NaN,288.79224,1
2022-09-27T03:20:00Z,99624.5,287.63,6.627,1.618,325.2,297.2,16.28,12.15,0.01910085,5.699968,288.67639,0.029845,5.699922,288.64563,0.03943023,6.399879,288.72266,6.929097,-2.870126,288.68955,0.5022466,7.182461,288.69006,3.639154,2.473167,288.74744,4.061874,7.238174,288.66275,-1.670248,7.925924,288.62772,NaN,288.6254,1
2022-09-27T03:40:00Z,99649.11,286.48,6.627,1.618,325.2,301.9,14.77,11.38,0.003698348,1.299995,288.46591,0.02677852,6.699946,288.45401,0.04271858,11.59992,288.48135,-2.264112,-7.359606,288.44696,-3.865308,9.762654,288.45618,-7.924076,1.099555,288.5166,-8.38257,5.076665,288.46735,-14.24774,-1.221456,288.4729,NaN,288.47998,1
2022-09-27T04:00:00Z,99665.15,286.71,6.668,1.492,330.5,299.3,12.55,9.67,0.00568104,2.099992,288.61142,0.01015777,1.999974,288.5925,0.03197956,7.29993,288.61783,5.643112,4.940171,288.56867,0.4199214,8.28937,288.54675,-0.1424006,5.098012,288.61127,-1.550568,4.858574,288.58582,-1.940197,7.141123,288.65665,NaN,288.66864,1
2022-09-27T04:20:00Z,99673.84,286.96,6.459,1.496,329.8,4.11,12.38,-5490,0.02204173,7.299967,288.60809,0.03717535,7.099902,288.59287,0.0274155,5.099926,288.62262,9.487651,5.566372,288.5798,-1.241973,4.012169,288.59842,-2.061456,9.376054,288.66446,-1.799971,7.383773,288.62915,-12.0463,1.138711,288.63931,NaN,288.63391,1
2022-09-27T04:40:00Z,99687.72,286.72,6.007,1.5,329.5,48.42,-7999,-7999,0.01676388,11.29999,288.51596,0.0568784,15.29989,288.50916,0.04656526,11.49991,288.5445,8.678825,2.736423,288.51151,5.744021,4.173276,288.51978,5.086368,1.081141,288.58093,2.324034,1.561686,288.53262,7.44411,3.891687,288.54004,NaN,288.54871,1
2022-09-27T05:00:00Z,99710.08,286.62,6.007,1.5,329.5,291.1,13.04,10.4,0.002768092,2.599998,288.4668,0.008555598,4.299992,288.45773,0.0540003,11.89988,288.48911,-7.716558,2.462668,288.45477,-7.89083,9.304558,288.46378,-8.579554,-4.736164,288.52365,-5.365366,-6.721075,288.46915,-13.35483,-3.85467,288.47308,NaN,288.48413,1
2022-09-27T05:20:00Z,99716.75,286.25,6.317,1.375,339.4,290.7,12.64,10.11,0.01480737,8.399987,288.45249,0.05628668,12.89988,288.44284,0.02953088,7.199939,288.47772,-8.001781,-12.80553,288.44699,-14.45984,-11.2162,288.45743,-11.25238,-6.707761,288.52139,-18.48163,-5.89824,288.47015,-12.72204,-4.807254,288.47556,NaN,288.48587,1
2022-09-27T05:40:00Z,99715.35,286.08,6.156,1.385,337.9,27.64,9.08,-7999,0.01870993,15.99999,288.94568,0.02230877,8.299969,288.93274,0.05290954,14.0999,288.95667,-11.04794,-5.17523,288.92709,-9.402192,-4.205802,288.93955,-14.65469,-1.153342,288.99497,-11.53459,-5.776094,288.81989,-4.233964,-1.524321,288.70566,NaN,288.62253,1
2022-09-27T06:00:00Z,99722.13,286.14,6.156,1.385,337.9,44.77,-7999,-7999,0.009023349,5.499992,288.72498,0.0306095,7.399937,288.72025,0.03920692,7.799902,288.75189,-11.48896,6.083084,288.71848,-6.08399,14.47326,288.72827,-13.23223,7.274483,288.79074,-4.502314,8.02304,288.7417,-14.19245,3.829421,288.74515,NaN,288.73843,1
2022-09-27T06:20:00Z,99729.86,286.59,6.156,1.385,337.9,52.76,-7999,-7999,0.001560323,0.5999979,288.71753,0.03478258,9.099933,288.71326,0.01718971,4.89997,288.74417,-2.8,3.34E-08,288.69547,-7.591984,2.823434,288.69919,-7.859395,1.959568,288.77005,-4.575746,3.051646,288.71188,-1.899433,0.04642108,288.72083,NaN,288.7139,1
2022-09-27T06:40:00Z,99745.02,286.49,5.358,1.148,333.7,49.54,-7999,-7999,0.008991933,5.599993,288.7251,0.01110029,5.299988,288.72479,0.004571016,2.699996,288.77011,2.658159,0.47349,288.74191,-3.844437,6.322998,288.74716,-2.765349,5.771728,288.80182,1.196104,10.83417,288.60574,7.927866,-1.071889,288.47873,NaN,288.47693,1
2022-09-27T07:00:00Z,99755.7,285.66,5.403,1.136,333.7,54.69,-7999,-7999,0.01645845,8.199983,288.97727,0.01771331,5.099969,288.99793,0.0231221,9.599972,289.03781,7.094937,1.225509,289.00668,7.287578,1.284996,289.0174,4.578674,3.720987,289.06909,6.679132,3.185781,288.9606,2.811752,9.492315,288.94922,NaN,288.9166,1
2022-09-27T07:20:00Z,99750.14,285.82,5.662,1.048,333.7,58.41,-7999,-7999,0.03107032,12.89996,289.0918,0.01431169,8.199987,289.07926,0.009829694,8.799994,289.11166,7.444539,1.966933,289.08356,9.173384,3.448048,289.09879,6.628125,0.9787559,289.16052,5.816224,2.42106,289.0928,3.40096,4.698241,289.05896,NaN,288.96768,1
2022-09-27T07:40:00Z,99739.41,286.25,5.662,1.048,333.7,76.75,-7999,-7999,0.03552612,11.49995,289.1788,0.04041643,8.299901,289.1676,0.01392772,6.999986,289.1994,7.499715,-0.06544987,289.16892,4.806309,1.378186,289.17789,9.063006,-1.581749,289.23761,7.936998,4.026669,289.19,0.5656854,0.5656854,289.19049,NaN,289.19269,1
2022-09-27T08:00:00Z,99740.1,286.33,5.662,1.048,333.7,74.7,-7999,-7999,0.04283198,9.699906,289.19165,0.04522473,7.899871,289.17929,0.04221237,8.699898,289.21018,3.062675,0.4796022,289.17566,1.624998,2.872174,289.18689,2.280301,1.024807,289.25964,2.45396,1.545341,289.20825,10.90868,5.462661,289.21765,NaN,289.22556,1
2022-09-27T09:20:00Z,99788.97,285.83,5.662,1.048,333.7,74.7,-7999,-7999,0.01473406,6.299983,289.10248,0.0243158,4.299932,289.09342,0.01039691,3.699986,289.12476,3.783136,0.3576115,289.08862,6.218959,1.007251,289.09802,-2.221389,1.704533,289.15811,5.28807,3.040775,289.10703,5.12207,-4.001799,289.11368,NaN,289.12326,1
2022-09-27T10:00:00Z,99848.96,285.25,5.662,1.048,333.7,74.7,-7999,-7999,0.01595928,7.199982,289.07977,0.00685389,1.699986,289.06748,0.01293635,3.399976,289.10156,2.500528,0.7122938,289.06625,-3.645393,-1.072897,289.06931,-1.542901,0.9270682,289.12933,-3.626583,2.310389,289.08069,3.056359,5.04665,289.08576,NaN,289.09662,1
2022-09-27T12:40:00Z,99924.06,285.81,5.662,1.048,333.7,301.6,5.59,5.162,0.009215335,5.499992,288.82227,0.008531155,2.599986,288.81522,0.006283178,2.499992,288.8504,4.278428,-1.02716,288.81763,2.133899,-2.248661,288.83136,1.987595,4.14843,288.89136,0.8345364,1.481064,288.8418,0.7994059,4.935681,288.84967,NaN,288.85904,1
2022-09-27T13:00:00Z,99937.58,285.51,5.662,1.048,333.7,258.4,6.6,4.248,0.006283184,4.999996,288.82431,0.009897761,10.7,288.81961,0.01806414,7.499978,288.85654,4.520184,1.287608,288.82343,1.48927,2.488388,288.83215,1.329305,0.694944,288.89545,-2.368294,1.296604,288.84717,3.74455,0.6467961,288.85404,NaN,288.86255,1
2022-09-27T14:00:00Z,99985.75,285.3,5.883,0.9320001,336.3,55.07,6.770001,-7999,0.00896051,3.399988,288.81522,0.02149191,4.699951,288.80985,0.006665412,5.699996,288.84073,4.847434,0.7158066,288.80841,-3.699648,2.561759,288.81589,1.725163,-3.385825,288.87735,1.215062,-0.8795586,288.83203,-0.09751496,-0.02215479,288.83926,NaN,288.84833,1
2022-09-27T14:20:00Z,99999.17,285.14,5.837,0.9410001,335.6,47.87,-7999,-7999,0.01430296,5.499982,288.81085,0.02331582,7.299962,288.80228,0.009079193,3.399988,288.83429,6.998934,0.1221667,288.79782,4.357332,2.013371,288.81336,-1.299428,0.03856691,288.87521,8.300768,7.064507,288.82697,7.649743,3.470076,288.83371,NaN,288.84183,1
2022-09-27T14:40:00Z,100036.3,285.61,5.837,0.9410001,335.6,76.5,-7999,-7999,0.01483528,4.999978,288.80765,0.01531517,2.499953,288.79163,0.01959826,5.699966,288.82135,3.161426,-2.108408,288.7887,-4.72E-07,-5.4,288.80908,-3.779183,0.3972078,288.87036,0.2871577,2.181179,288.81998,0.5225321,1.190361,288.82666,NaN,288.83542,1
2022-09-27T16:20:00Z,100181.6,284.2,5.715,0.6950001,352.7,35.57,-7999,-7999,0.004415682,4.599998,288.68335,0.001043707,1.3,288.69226,0.01822295,5.299969,288.72708,2.831258,0.6276749,288.6919,-3.805954,-7.60031,288.68762,0.3582073,0.7153234,288.74829,4.598655,-8.540631,288.69043,2.986552,2.660921,288.63162,NaN,288.54474,1
2022-09-27T16:40:00Z,100188.9,284.48,5.525,0.697,352.4,42.99,-7999,-7999,7.85E-04,4.5,288.65094,0.001989675,1.899999,288.66641,0.01322784,5.299984,288.72122,1.205339,0.4869885,288.68497,5.513838,-5.933598,288.69467,4.101402,-2.493692,288.75552,0,7.2,288.6868,3.00531,7.629424,288.66556,NaN,288.42331,1
2022-09-27T17:00:00Z,100205.2,284.77,5.249,0.73,351.8,45.48,-7999,-7999,0.01107236,6.09999,288.67407,0.002288127,6.899999,288.69241,0.02601225,4.599926,288.72839,3.922459,0.783785,288.69077,3.602695,4.922458,288.69446,1.788308,-0.8955182,288.74701,1.100346,6.3047,288.67929,5.162434,2.170088,288.5412,NaN,288.25845,1
2022-09-27T17:20:00Z,100219.9,285.29,4.887,0.785,353.5,46.2,-7999,-7999,0.01013687,6.599992,288.73557,0.007330382,8.399997,288.71616,0.0154531,3.799968,288.74121,6.212132,2.509864,288.70197,0.5364926,0.2686554,288.70725,-0.5785992,1.491718,288.75485,4.921376,2.672089,288.68826,2.507451,-5.007264,288.66843,NaN,288.26441,1
2022-09-27T17:40:00Z,100224,286.47,4.505,0.8420001,341.8,86.70001,-7999,-7999,0.0152367,4.499974,288.74158,0.05809298,10.49984,288.72519,0.005323254,6.099998,288.76267,7.703558,-2.503038,288.71341,0.06610288,0.1887602,288.69711,1.118571,2.009676,288.6955,3.685819,2.214664,288.61002,4.202525,-2.104468,288.57358,NaN,288.2059,1
2022-09-27T18:00:00Z,100222,287.22,5.317,0.9320001,312.1,95.70001,-7999,-7999,0.01535884,3.199963,288.71619,0.009969285,2.099976,288.70499,0.01597322,4.399971,288.73541,1.688155,-2.107162,288.7027,3.684454,6.98819,288.6994,-0.5075428,5.576953,288.66892,3.264599,0.4820738,288.58792,1.140798,1.519401,288.5347,NaN,288.26312,1
2022-09-27T18:20:00Z,100238.5,287.44,4.96,0.9220001,308.7,347.3,10.41,-2824,0.01695932,4.099965,288.68625,0.01528898,2.399951,288.67426,0.02994974,6.49993,288.6861,2.215008,-1.871827,288.66226,-0.9202314,4.404904,288.66705,0.8336145,-3.089513,288.73706,7.040054,6.076811,288.63464,1.684143,3.628176,288.52759,NaN,288.31983,1
2022-09-27T18:40:00Z,100252.9,287.44,5.302,0.9760001,305.9,320.3,11.92,9.49,0.01586497,2.999958,288.67828,0.03023599,7.099936,288.66547,0.02189334,4.899951,288.6973,-4.28E-07,-4.9,288.66211,-0.1298135,3.097281,288.67499,-5.165954,-2.408924,288.72308,-4.992224,-1.042927,288.60376,-1.041928,8.133535,288.36905,NaN,288.1774,1
2022-09-27T19:00:00Z,100278.8,287.44,5.427,0.947,319.7,324.4,11.62,9.639999,0.02114635,5.199957,288.66834,0.02560738,5.599942,288.65433,0.03236528,7.599931,288.66412,1.339099,-2.228635,288.64331,-2.23793,-1.323507,288.65881,-0.3031325,-2.884113,288.72244,0.6252109,2.317134,288.6745,-5.715969,1.824198,288.67188,NaN,288.44721,1
2022-09-27T19:20:00Z,100297.7,287.54,5.427,0.947,319.7,319.1,12.72,9.87,0.007262297,1.899986,288.66712,0.0259319,3.799911,288.6582,0.02379223,4.799941,288.67941,1.723258,-1.015077,288.63464,1.4,-6.12E-08,288.62708,1.935659,1.882346,288.69821,1.550062,3.687452,288.61969,3.176391,-5.899198,288.60223,NaN,288.48413,1
2022-09-27T19:40:00Z,100326,287.64,5.406,0.9110001,332.9,318.6,11.76,9.55,0.02522694,7.299957,288.67792,0.03048364,4.099887,288.66727,0.0306008,8.899948,288.68536,1.561674,-4.749861,288.64063,0.457941,-2.355906,288.64731,0.2824517,-3.588902,288.70456,0.9040642,-3.173747,288.66776,-2.590882,0.2175617,288.66602,NaN,288.61719,1
2022-09-27T20:00:00Z,100355.7,287.62,5.276,0.9170001,332.3,320.1,11.7,9.67,0.0205931,5.699963,288.68778,0.0451968,7.799869,288.67584,0.01237778,1.799957,288.69962,1.153475,-1.989848,288.66184,0.2000504,-3.093539,288.66477,-1.1224,4.047248,288.72165,5.314437,3.193236,288.67191,-3.7164,7.42148,288.67423,NaN,288.65881,1
2022-09-27T20:20:00Z,100386.2,287.01,4.006,0.956,326.4,320.8,12.26,9.57,0.02001191,6.299968,288.68649,0.01511098,2.599956,288.66971,0.01228709,3.199977,288.69696,-0.8793841,-3.902138,288.65817,5.106671,-2.042524,288.66321,-5.597237,0.1759004,288.72379,-1.769162,-0.932773,288.66187,-5.822448,0.9534639,288.66361,NaN,288.58807,1
2022-09-27T20:40:00Z,100396,287.6,4.593,0.8900001,328.1,323.4,12.44,10.09,0.02247626,4.699946,288.68491,0.0122731,2.399969,288.67093,0.0247277,4.599934,288.69827,-0.1130231,-1.796448,288.66312,-1.804986,-1.425491,288.67239,-2.324801,1.164174,288.73181,-0.6601898,3.945142,288.6781,-1.723509,-5.433186,288.62421,NaN,288.46082,1
2022-09-27T21:00:00Z,100425.4,287.7,4.593,0.8900001,328.1,317,12.1,9.71,0.02701763,7.19995,288.67429,0.01100772,1.699965,288.66306,0.01152441,7.099991,288.6922,0.8322666,-1.247931,288.65634,-1.644126,-7.009767,288.66446,-1.53433,-1.282899,288.71411,5.294299,-7.64594,288.63501,-0.104689,-2.497807,288.58392,NaN,288.57883,1
2022-09-27T21:20:00Z,100455.8,287.77,4.879,0.9440001,332.1,317.4,12.21,9.63,0.02121269,5.899962,288.63693,0.03619792,6.099893,288.62729,0.009424771,4.49999,288.66257,3.104682,-4.046102,288.62857,2.017589,-6.284054,288.62888,-3.716754,-2.710302,288.68832,-4.752578,1.553385,288.64563,1.901921,-8.796744,288.62814,NaN,288.57617,1
2022-09-27T21:40:00Z,100476.7,287.66,4.904,0.9450001,331.9,316.6,10.85,9.16,0.02030687,6.499968,288.63135,0.01348781,2.099957,288.61813,0.04038846,7.299888,288.64743,1.147784,-2.553936,288.61154,2.626495,-0.6257197,288.62091,4.22975,-4.395363,288.68268,2.022397,-2.733114,288.60962,0.482074,3.264599,288.60556,NaN,288.56055,1
2022-09-27T22:00:00Z,100500.7,287.71,5.015,0.952,335,318.1,11.24,9.469999,0.0219632,8.799973,288.62671,0.02655679,4.799927,288.6152,0.005637404,1.699991,288.64929,1.605883,-2.65163,288.61563,4.533007,-1.57856,288.61511,-0.536685,4.568585,288.66443,-0.3355693,-5.189161,288.61462,1.280326,-0.7815148,288.59671,NaN,288.58368,1
2022-09-27T22:20:00Z,100531.6,287.61,5.045,0.947,341.2,318.5,13.08,9.96,0.04039376,8.799906,288.60022,0.004523874,0.8999886,288.59256,0.01390671,2.39996,288.6254,3.531784,-4.34586,288.58722,-5.662516,1.255351,288.59546,5.392076,-6.827554,288.65503,1.260738,-10.12179,288.60361,8.878153,-4.602,288.58533,NaN,288.54953,1
2022-09-27T22:40:00Z,100577.6,287.56,5.045,0.947,341.2,317.8,12.65,9.87,0.0353463,8.299925,288.5715,0.04601359,7.799865,288.56165,0.02337329,3.599924,288.59457,3.437509,-5.039199,288.56241,2.395026,-9.605927,288.57983,-5.062736,-4.688145,288.64359,2.023721,-4.130927,288.5893,-2.481447,-7.289199,288.5947,NaN,288.58206,1
2022-09-27T23:00:00Z,100618.5,287.49,4.478,1.062,335.8,323.7,13.34,10.6,0.03323098,7.99993,288.56784,0.06853856,10.19977,288.55301,0.05288324,9.99986,288.58878,0.4452154,-8.78873,288.5571,-3.715809,-8.30679,288.56549,-3.41E-07,-3.9,288.62506,-0.592917,-2.014559,288.57376,2.07186,-5.949571,288.57703,NaN,288.56821,1
