                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                 1.3335,                0.74274,                0.97449,                0.76681,                0.63609,                0.70806,                0.36838,                 1.2826,                0.85889,                 1.1147,              0.0069706,              0.0069706,              0.0069706
                    155,                 1.2644,                0.72242,                0.96771,                0.69408,                0.62982,                0.67748,                0.35275,                 1.3297,                0.88988,                 1.1301,              0.0069508,              0.0069508,              0.0069508
                    156,                 1.3084,                  0.725,                0.98088,                0.76437,                0.61749,                0.69756,                0.35427,                 1.3396,                0.85401,                 1.1431,               0.006931,               0.006931,               0.006931
                    157,                  1.237,                0.68482,                0.96317,                0.71285,                0.62951,                0.68569,                0.36268,                  1.289,                0.89478,                 1.1224,              0.0069112,              0.0069112,              0.0069112
                    158,                 1.3324,                 0.7207,                0.97461,                0.73417,                0.64044,                0.69328,                0.35467,                 1.3366,                  0.876,                 1.1299,              0.0068914,              0.0068914,              0.0068914
                    159,                  1.296,                0.75268,                0.97111,                0.74064,                0.63354,                0.69273,                0.36289,                  1.281,                0.85019,                 1.1194,              0.0068716,              0.0068716,              0.0068716
                    160,                 1.2185,                0.75107,                 1.0111,                0.73652,                0.63825,                0.69171,                0.36898,                 1.2804,                 0.8519,                 1.1225,              0.0068518,              0.0068518,              0.0068518
                    161,                 1.2556,                0.70398,                0.97938,                0.72918,                0.63607,                0.68474,                0.37105,                 1.2683,                0.81586,                 1.1234,               0.006832,               0.006832,               0.006832
                    162,                 1.2421,                0.70676,                0.97062,                0.72186,                0.65574,                0.69587,                0.36863,                 1.2785,                0.93418,                 1.1163,              0.0068122,              0.0068122,              0.0068122
                    163,                 1.2237,                0.67574,                0.97302,                0.74506,                0.62732,                0.70496,                0.37513,                 1.2811,                0.85503,                 1.1236,              0.0067924,              0.0067924,              0.0067924
                    164,                 1.1482,                0.67793,                0.95395,                0.73261,                0.65574,                0.71651,                0.37868,                 1.2632,                0.88272,                 1.1212,              0.0067726,              0.0067726,              0.0067726
                    165,                  1.199,                0.66655,                0.96761,                 0.7615,                0.64556,                 0.7296,                0.38336,                  1.288,                0.84908,                 1.1303,              0.0067528,              0.0067528,              0.0067528
                    166,                 1.3918,                0.73493,                0.97028,                0.75746,                0.60414,                0.69085,                0.35629,                 1.3232,                0.83717,                 1.1466,               0.006733,               0.006733,               0.006733
                    167,                 1.2282,                0.68909,                0.93695,                0.79531,                0.59672,                0.71811,                0.37119,                 1.3349,                0.84993,                 1.1572,              0.0067132,              0.0067132,              0.0067132
                    168,                 1.2489,                0.70316,                0.97476,                0.76761,                0.60437,                0.70247,                0.37688,                 1.2626,                0.82929,                 1.1281,              0.0066934,              0.0066934,              0.0066934
                    169,                 1.2775,                0.75097,                0.98886,                0.74732,                0.68087,                0.73716,                  0.387,                 1.2764,                0.84093,                 1.1222,              0.0066736,              0.0066736,              0.0066736
                    170,                 1.1614,                0.66446,                0.95983,                0.76843,                0.66667,                0.72192,                0.38568,                 1.2606,                0.95165,                 1.1155,              0.0066538,              0.0066538,              0.0066538
                    171,                 1.2334,                0.69776,                0.96518,                0.75576,                0.65137,                0.71875,                0.37291,                 1.3191,                0.86283,                 1.1482,               0.006634,               0.006634,               0.006634
                    172,                 1.1863,                0.65499,                 0.9469,                0.76433,                0.64372,                0.70349,                0.37754,                 1.2748,                0.91751,                 1.1421,              0.0066142,              0.0066142,              0.0066142
                    173,                 1.2669,                0.69954,                0.96453,                0.74272,                0.65683,                 0.7156,                0.37579,                 1.3028,                0.94533,                 1.1348,              0.0065944,              0.0065944,              0.0065944
                    174,                 1.1989,                 0.6647,                0.95246,                  0.747,                0.66448,                0.71507,                0.38415,                 1.2971,                0.86329,                 1.1345,              0.0065746,              0.0065746,              0.0065746
                    175,                 1.1252,                0.63634,                0.95955,                0.78249,                0.65355,                0.71267,                0.37645,                 1.2999,                0.93569,                 1.1375,              0.0065548,              0.0065548,              0.0065548
                    176,                  1.148,                 0.6506,                0.94536,                0.75886,                0.66557,                  0.724,                  0.375,                 1.3113,                0.78308,                 1.1423,               0.006535,               0.006535,               0.006535
                    177,                 1.1857,                  0.646,                0.92633,                0.75867,                0.65683,                0.72264,                0.39043,                 1.2883,                0.76678,                 1.1484,              0.0065152,              0.0065152,              0.0065152
                    178,                 1.2115,                 0.6838,                0.96578,                0.78524,                0.64335,                0.72615,                0.38676,                 1.2744,                0.77985,                 1.1365,              0.0064954,              0.0064954,              0.0064954
                    179,                 1.2152,                0.65268,                0.93146,                0.76944,                0.61093,                0.69149,                0.36663,                 1.3101,                0.83576,                 1.1359,              0.0064756,              0.0064756,              0.0064756
                    180,                 1.1666,                0.68387,                0.95486,                0.78675,                0.64481,                0.72462,                0.37494,                 1.3125,                0.83668,                 1.1367,              0.0064558,              0.0064558,              0.0064558
                    181,                  1.251,                0.71084,                0.96165,                0.78352,                0.65662,                0.73573,                0.39106,                 1.2671,                0.84457,                 1.1304,               0.006436,               0.006436,               0.006436
                    182,                 1.1411,                0.65752,                0.95731,                0.80435,                0.64698,                0.72904,                0.38841,                 1.2923,                0.82712,                 1.1327,              0.0064162,              0.0064162,              0.0064162
                    183,                 1.1904,                 0.6442,                0.94064,                0.76509,                0.61967,                0.70889,                 0.3818,                 1.2899,                0.81959,                 1.1428,              0.0063964,              0.0063964,              0.0063964
                    184,                 1.1869,                0.66348,                0.90857,                0.78341,                0.64918,                0.71962,                0.39137,                 1.2445,                0.86899,                 1.1344,              0.0063766,              0.0063766,              0.0063766
                    185,                 1.1359,                0.65511,                0.95607,                0.77699,                0.65112,                0.72806,                0.39372,                 1.2433,                0.91976,                 1.1145,              0.0063568,              0.0063568,              0.0063568
                    186,                 1.1277,                0.65657,                0.92479,                0.78966,                 0.6459,                0.72307,                0.39214,                 1.2491,                0.93043,                  1.125,               0.006337,               0.006337,               0.006337
                    187,                 1.2178,                0.68662,                0.93955,                0.75826,                0.63716,                0.70475,                0.38452,                   1.24,                  0.869,                 1.1098,              0.0063172,              0.0063172,              0.0063172
                    188,                 1.1054,                0.62207,                 0.9467,                0.77105,                0.62404,                0.70825,                0.38445,                  1.258,                0.87881,                 1.1085,              0.0062974,              0.0062974,              0.0062974
                    189,                 1.0942,                0.61998,                0.92762,                0.76197,                0.65683,                0.71645,                0.39453,                 1.2335,                0.84309,                 1.1009,              0.0062776,              0.0062776,              0.0062776
                    190,                 1.1122,                0.61975,                0.94108,                0.75735,                0.65902,                0.73136,                0.39821,                 1.2339,                0.82641,                 1.1059,              0.0062578,              0.0062578,              0.0062578
                    191,                 1.1234,                0.61611,                0.92799,                0.77458,                0.62295,                0.71385,                0.39189,                 1.2229,                0.85364,                 1.0958,               0.006238,               0.006238,               0.006238
                    192,                 1.1318,                0.65063,                0.94295,                0.76199,                0.63607,                0.70611,                0.38928,                 1.2206,                0.78199,                 1.0912,              0.0062182,              0.0062182,              0.0062182
                    193,                 1.1545,                 0.6512,                0.94107,                0.76227,                0.64809,                0.71859,                0.39412,                 1.2305,                0.79925,                 1.1021,              0.0061984,              0.0061984,              0.0061984
                    194,                 1.2021,                0.67171,                0.96192,                0.77187,                0.62623,                0.70325,                0.38604,                 1.2292,                0.77059,                 1.0926,              0.0061786,              0.0061786,              0.0061786
                    195,                 1.2278,                0.63846,                0.91861,                0.76673,                0.64302,                0.70996,                0.38321,                 1.2483,                0.81304,                 1.1031,              0.0061588,              0.0061588,              0.0061588
                    196,                 1.1621,                0.62734,                0.93079,                0.76413,                0.61967,                0.70136,                0.39119,                 1.2242,                0.76776,                  1.111,               0.006139,               0.006139,               0.006139
                    197,                 1.1643,                 0.6275,                0.94109,                0.76563,                0.63825,                0.70641,                0.38213,                 1.2554,                0.80666,                 1.1077,              0.0061192,              0.0061192,              0.0061192
                    198,                 1.2018,                0.65294,                0.94702,                0.77083,                0.64481,                0.70742,                0.38422,                 1.2494,                0.82066,                 1.1104,              0.0060994,              0.0060994,              0.0060994
                    199,                 1.1053,                0.63519,                0.93901,                0.75659,                0.65562,                 0.7211,                0.40211,                 1.2161,                0.82093,                 1.1059,              0.0060796,              0.0060796,              0.0060796
                    200,                 1.1259,                0.62962,                0.93277,                0.76183,                0.66339,                0.72881,                0.40204,                 1.2301,                0.76838,                 1.1067,              0.0060598,              0.0060598,              0.0060598
                    201,                  1.197,                0.65468,                0.94112,                0.74415,                0.64918,                0.71398,                0.39658,                 1.2252,                0.77392,                 1.1015,                0.00604,                0.00604,                0.00604
                    202,                 1.0705,                0.60156,                0.93224,                0.78935,                0.64262,                0.73317,                0.39911,                  1.228,                0.77862,                 1.1039,              0.0060202,              0.0060202,              0.0060202
                    203,                 1.1079,                0.60914,                0.92838,                0.77738,                0.64114,                0.72644,                0.40115,                 1.2263,                 0.7662,                 1.1147,              0.0060004,              0.0060004,              0.0060004
                    204,                 1.1087,                0.61572,                0.94448,                0.74247,                0.64918,                0.71468,                0.39384,                 1.2554,                0.81454,                 1.1367,              0.0059806,              0.0059806,              0.0059806
                    205,                 1.1008,                0.60616,                0.92306,                0.78055,                0.64809,                0.74209,                 0.4119,                 1.2269,                0.73721,                 1.1277,              0.0059608,              0.0059608,              0.0059608
                    206,                 1.0923,                0.61231,                0.92705,                0.75257,                0.65484,                0.73463,                0.40547,                 1.2246,                0.73219,                 1.1338,               0.005941,               0.005941,               0.005941
                    207,                 1.1778,                0.63534,                0.93359,                0.77028,                0.66696,                 0.7373,                0.40801,                 1.2376,                0.72274,                 1.1412,              0.0059212,              0.0059212,              0.0059212
                    208,                 1.1155,                0.58995,                0.93109,                0.78873,                0.64056,                0.73155,                0.39982,                 1.2522,                0.77173,                 1.1455,              0.0059014,              0.0059014,              0.0059014
                    209,                 1.1487,                0.60867,                0.92636,                0.78532,                0.65166,                0.74424,                0.41125,                 1.2325,                0.75383,                 1.1316,              0.0058816,              0.0058816,              0.0058816
                    210,                 1.1353,                0.62447,                0.93385,                0.75992,                0.65464,                0.72402,                0.40033,                 1.2525,                 0.7844,                 1.1393,              0.0058618,              0.0058618,              0.0058618
                    211,                 1.1397,                0.61599,                0.93783,                0.77684,                0.64481,                0.73297,                0.40684,                 1.2385,                 0.7766,                 1.1336,               0.005842,               0.005842,               0.005842
                    212,                 1.0733,                0.61545,                0.91235,                 0.7986,                0.65439,                0.74623,                0.41575,                 1.2283,                0.78885,                 1.1261,              0.0058222,              0.0058222,              0.0058222
                    213,                 1.1069,                0.62962,                0.94124,                0.74592,                0.67432,                0.74085,                0.40521,                   1.25,                0.83796,                 1.1344,              0.0058024,              0.0058024,              0.0058024
                    214,                 1.1395,                0.61953,                0.94322,                0.76667,                 0.6776,                0.74961,                0.41336,                 1.2427,                0.81661,                 1.1304,              0.0057826,              0.0057826,              0.0057826
                    215,                 1.1261,                0.59474,                0.91148,                0.75089,                 0.6623,                0.72034,                 0.3969,                  1.253,                 0.8129,                 1.1325,              0.0057628,              0.0057628,              0.0057628
                    216,                 1.1406,                0.61988,                0.93805,                0.77998,                0.65792,                0.74022,                0.40852,                 1.2359,                0.82339,                 1.1231,               0.005743,               0.005743,               0.005743
                    217,                 1.1603,                0.61942,                0.89753,                0.77956,                0.60656,                0.70416,                0.38985,                  1.254,                0.85795,                  1.128,              0.0057232,              0.0057232,              0.0057232
                    218,                 1.1302,                0.61395,                0.95151,                0.79202,                0.64372,                0.72841,                0.39838,                 1.2462,                0.84289,                 1.1306,              0.0057034,              0.0057034,              0.0057034
                    219,                 1.0722,                0.72133,                0.90459,                0.76836,                 0.6459,                0.72997,                0.39846,                 1.2605,                0.81024,                 1.1464,              0.0056836,              0.0056836,              0.0056836
                    220,                 1.1239,                0.61478,                0.90648,                0.76924,                0.66339,                0.73836,                0.40032,                 1.2585,                0.80653,                 1.1427,              0.0056638,              0.0056638,              0.0056638
                    221,                 1.1724,                0.62532,                0.94009,                0.74787,                0.67427,                0.72595,                0.40305,                 1.2388,                 0.7859,                 1.1341,               0.005644,               0.005644,               0.005644
                    222,                 1.1101,                0.60429,                0.92658,                0.78204,                0.66667,                0.73885,                0.41029,                  1.224,                0.81041,                 1.1313,              0.0056242,              0.0056242,              0.0056242
                    223,                 1.1128,                0.61559,                0.91847,                0.77806,                0.67433,                0.74077,                0.40991,                   1.23,                0.84304,                 1.1288,              0.0056044,              0.0056044,              0.0056044
                    224,                 1.1534,                0.65118,                 0.9116,                0.76369,                0.66047,                0.73243,                0.40132,                  1.244,                0.93692,                  1.134,              0.0055846,              0.0055846,              0.0055846
                    225,                  1.088,                0.63077,                0.93349,                0.80105,                0.64262,                0.73218,                 0.4054,                 1.2268,                0.83921,                 1.1259,              0.0055648,              0.0055648,              0.0055648
                    226,                 1.1171,                0.58481,                0.90643,                0.75498,                0.66339,                0.72113,                 0.3902,                 1.2515,                 0.8691,                 1.1296,               0.005545,               0.005545,               0.005545
                    227,                 1.0915,                0.59824,                0.90866,                0.76363,                0.66339,                0.72276,                0.39935,                  1.237,                0.83482,                 1.1228,              0.0055252,              0.0055252,              0.0055252
                    228,                 1.1592,                0.63485,                0.91839,                0.79228,                0.65446,                0.74037,                0.39626,                 1.2377,                0.86701,                 1.1129,              0.0055054,              0.0055054,              0.0055054
                    229,                 1.2055,                0.64883,                0.91211,                 0.7673,                0.65464,                0.73508,                0.39111,                 1.2686,                0.82687,                 1.1203,              0.0054856,              0.0054856,              0.0054856
                    230,                 1.1696,                0.63122,                0.90748,                0.78872,                0.65683,                0.74142,                0.39793,                 1.2475,                0.83731,                 1.1083,              0.0054658,              0.0054658,              0.0054658
                    231,                 1.1462,                0.62804,                0.93511,                0.76287,                0.64918,                0.73704,                0.40658,                 1.2331,                0.87615,                 1.1059,               0.005446,               0.005446,               0.005446
                    232,                  1.106,                0.59342,                 0.9059,                0.79089,                0.65723,                0.74696,                0.39118,                 1.2781,                0.88965,                 1.1045,              0.0054262,              0.0054262,              0.0054262
                    233,                 1.0959,                0.61301,                0.92021,                0.78063,                0.63716,                0.73431,                0.40168,                  1.217,                 0.8849,                 1.0971,              0.0054064,              0.0054064,              0.0054064
                    234,                 1.1132,                0.60438,                0.93363,                0.79645,                 0.6623,                  0.747,                0.40564,                  1.221,                0.86137,                 1.0997,              0.0053866,              0.0053866,              0.0053866
                    235,                 1.2187,                  0.716,                0.95703,                0.78651,                0.65137,                0.72987,                0.39681,                 1.2356,                0.81663,                 1.1083,              0.0053668,              0.0053668,              0.0053668
                    236,                 1.0737,                0.63307,                0.93105,                0.80093,                0.64044,                0.73055,                0.39873,                 1.2302,                0.86792,                 1.1015,               0.005347,               0.005347,               0.005347
                    237,                 1.1326,                0.60007,                0.92671,                0.80842,                0.63497,                0.72879,                 0.3956,                 1.2158,                0.86162,                 1.0951,              0.0053272,              0.0053272,              0.0053272
                    238,                 1.0862,                0.59495,                0.90414,                0.80322,                0.63497,                0.73698,                0.40716,                 1.2024,                0.80903,                 1.0859,              0.0053074,              0.0053074,              0.0053074
                    239,                 1.1385,                0.60818,                0.91607,                0.75518,                0.65065,                0.72798,                0.40549,                 1.1966,                0.78824,                 1.0855,              0.0052876,              0.0052876,              0.0052876
                    240,                 1.1132,                0.59379,                  0.914,                 0.7906,                0.65355,                0.74497,                0.40638,                 1.2343,                0.79867,                 1.0863,              0.0052678,              0.0052678,              0.0052678
                    241,                 1.0999,                0.60173,                 0.9246,                0.78926,                0.63854,                0.73588,                0.40827,                 1.2167,                0.76753,                 1.0885,               0.005248,               0.005248,               0.005248
                    242,                 1.1774,                 0.6195,                0.91419,                0.75407,                0.66885,                0.73516,                0.40227,                 1.2325,                 0.7981,                 1.0886,              0.0052282,              0.0052282,              0.0052282
                    243,                 1.1241,                0.60302,                0.91022,                0.77483,                 0.6506,                0.73375,                0.40988,                 1.2193,                0.81912,                 1.0934,              0.0052084,              0.0052084,              0.0052084
                    244,                 1.0877,                0.60164,                0.91534,                0.76673,                0.67532,                0.73863,                0.40489,                 1.2235,                0.79661,                 1.1017,              0.0051886,              0.0051886,              0.0051886
                    245,                 1.0176,                0.55924,                0.89664,                0.76827,                0.66011,                0.73542,                0.40935,                 1.2123,                0.80936,                 1.0932,              0.0051688,              0.0051688,              0.0051688
                    246,                 1.0918,                0.57853,                0.90696,                0.78737,                0.64349,                0.73178,                 0.4023,                 1.2416,                0.78423,                 1.1072,               0.005149,               0.005149,               0.005149
                    247,                 1.1216,                0.59289,                0.91426,                 0.8066,                0.62901,                 0.7366,                  0.408,                 1.2193,                0.77587,                 1.0901,              0.0051292,              0.0051292,              0.0051292
                    248,                 1.0045,                0.54609,                0.88698,                0.74546,                0.65683,                0.73771,                0.41254,                 1.2104,                0.75438,                 1.0974,              0.0051094,              0.0051094,              0.0051094
                    249,                 1.0585,                 0.5698,                0.90014,                0.77286,                0.62951,                0.72579,                 0.4062,                 1.2114,                0.80377,                 1.0955,              0.0050896,              0.0050896,              0.0050896
                    250,                 1.0807,                0.57673,                0.94264,                0.74785,                0.67104,                0.73521,                0.41029,                 1.2191,                0.80244,                 1.0941,              0.0050698,              0.0050698,              0.0050698
                    251,                 1.0674,                0.58952,                0.91374,                0.74489,                0.64262,                0.72612,                0.40837,                 1.2363,                0.81735,                 1.1005,                0.00505,                0.00505,                0.00505
                    252,                 1.0249,                0.57788,                0.91776,                0.74524,                 0.6776,                0.73982,                0.40901,                 1.2256,                 0.8151,                 1.0914,              0.0050302,              0.0050302,              0.0050302
                    253,                 1.0866,                0.58929,                0.89575,                0.74834,                0.66995,                 0.7256,                0.39938,                 1.2368,                0.85016,                 1.1016,              0.0050104,              0.0050104,              0.0050104
                    254,                 1.1064,                 0.5992,                 0.9198,                0.74218,                 0.6918,                0.73833,                0.40458,                 1.2164,                0.84246,                 1.0895,              0.0049906,              0.0049906,              0.0049906
                    255,                0.98967,                0.53948,                0.90155,                0.75039,                0.66885,                0.73765,                0.40744,                 1.2195,                0.83145,                 1.0906,              0.0049708,              0.0049708,              0.0049708
                    256,                 1.0438,                0.56601,                   0.91,                0.78646,                0.66995,                0.73883,                0.40654,                  1.221,                0.85724,                 1.0915,               0.004951,               0.004951,               0.004951
                    257,                 1.0397,                0.55961,                0.89768,                0.76841,                0.66339,                0.73356,                 0.4053,                  1.226,                0.84203,                 1.0946,              0.0049312,              0.0049312,              0.0049312
                    258,                 1.0889,                0.58225,                 0.8954,                0.75242,                0.68089,                0.73529,                0.40558,                 1.2348,                0.83944,                 1.0996,              0.0049114,              0.0049114,              0.0049114
                    259,                 1.0372,                0.56434,                0.92788,                0.76542,                0.67754,                0.73957,                0.41322,                 1.2091,                0.85659,                 1.1005,              0.0048916,              0.0048916,              0.0048916
                    260,                 1.0167,                 0.5575,                0.90939,                0.76151,                0.68047,                0.73733,                0.40708,                 1.2261,                0.83347,                 1.0997,              0.0048718,              0.0048718,              0.0048718
                    261,                 1.0464,                0.57272,                0.92037,                0.77803,                0.65506,                 0.7315,                0.40522,                 1.1887,                0.81678,                 1.0757,               0.004852,               0.004852,               0.004852
                    262,                 1.1003,                0.59544,                 0.9232,                0.78607,                0.65355,                0.73546,                0.39956,                 1.2189,                0.84928,                 1.0875,              0.0048322,              0.0048322,              0.0048322
